DateTime,IsoWeekday,A,B,C,G,H,P,U
2018-10-29 11:30:01.321056,1,7,181,FULL,57,56,224,180
2018-10-29 11:45:00.789388,1,12,93,9,21,19,218,163
2018-10-29 12:00:01.450689,1,14,FULL,9,FULL,FULL,191,148
2018-10-29 12:15:01.266990,1,FULL,FULL,FULL,FULL,FULL,165,115
2018-10-29 12:30:01.096291,1,FULL,FULL,12,FULL,FULL,129,61
2018-10-29 12:45:00.991593,1,17,FULL,20,FULL,FULL,87,36
2018-10-29 13:00:00.856927,1,FULL,FULL,FULL,FULL,FULL,62,9
2018-10-29 13:15:01.017195,1,FULL,FULL,11,FULL,FULL,34,FULL
2018-10-29 13:30:01.381501,1,FULL,FULL,FULL,FULL,FULL,FULL,FULL
2018-10-29 13:45:00.772829,1,FULL,FULL,FULL,FULL,FULL,4,FULL
2018-10-29 14:00:00.774130,1,FULL,FULL,FULL,FULL,FULL,FULL,FULL
2018-10-29 14:15:00.863431,1,14,FULL,24,FULL,FULL,8,FULL
2018-10-29 14:30:00.914733,1,13,FULL,24,FULL,FULL,7,FULL
2018-10-29 14:45:00.791034,1,24,42,FULL,FULL,FULL,8,10
2018-10-29 15:00:01.214326,1,24,42,FULL,FULL,FULL,8,10
2018-10-29 15:15:00.835635,1,FULL,39,19,FULL,FULL,13,13
2018-10-29 15:30:01.395937,1,FULL,39,19,FULL,FULL,13,13
2018-10-29 15:45:00.762270,1,FULL,26,FULL,10,FULL,33,FULL
2018-10-29 16:00:00.756571,1,FULL,37,18,FULL,FULL,FULL,20
2018-10-29 16:15:00.798872,1,FULL,65,FULL,FULL,FULL,50,30
2018-10-29 16:30:01.509141,1,22,122,24,10,10,57,41
2018-10-29 16:45:00.825474,1,51,202,64,50,26,78,87
2018-10-29 17:00:01.196775,1,82,272,80,46,22,101,122
2018-10-29 17:15:02.511045,1,85,323,115,83,61,117,133
2018-10-29 17:30:00.771377,1,114,369,139,99,86,125,157
2018-10-29 17:45:00.774678,1,206,460,172,150,120,141,183
2018-10-29 18:00:01.179979,1,315,532,184,205,172,146,198
2018-10-29 18:15:00.860313,1,452,590,231,259,227,160,235
2018-10-29 18:30:00.983613,1,580,662,281,332,300,169,268
2018-10-29 18:45:00.788915,1,669,707,301,374,337,176,302
2018-10-29 19:00:01.381183,1,757,705,258,409,371,174,315
2018-10-29 19:15:00.833517,1,778,730,283,452,408,183,331
2018-10-29 19:30:01.300818,1,789,731,352,516,468,192,355
2018-10-29 19:45:00.846120,1,811,760,427,539,502,196,377
2018-10-29 20:00:01.202421,1,800,806,467,574,522,209,412
2018-10-29 20:15:00.837721,1,846,896,517,608,546,209,435
2018-10-29 20:30:01.317022,1,869,1008,593,643,558,210,459
2018-10-29 20:45:00.801356,1,924,1162,687,673,608,213,494
2018-10-29 21:00:01.364625,1,966,1301,809,728,660,224,530
2018-10-29 21:15:00.936958,1,1036,1461,916,785,730,236,560
2018-10-29 21:30:01.160227,1,1114,1637,1048,830,792,243,585
2018-10-29 21:45:00.779560,1,1212,1831,1231,886,875,252,627
2018-10-29 22:00:01.336861,1,1334,2041,1400,936,940,264,649
2018-10-29 22:15:00.845162,1,1482,2217,1609,1049,1071,284,689
2018-10-29 22:30:01.379463,1,1550,2334,1697,1100,1137,293,718
2018-10-29 22:45:00.796768,1,1591,2400,1746,1132,1185,295,730
2018-10-29 23:00:00.794065,1,1616,2435,1762,1140,1201,297,743
2018-10-29 23:15:00.790398,1,1635,2469,1788,1167,1225,297,765
2018-10-29 23:30:00.986668,1,1649,2521,1809,1182,1239,301,777
2018-10-29 23:45:00.777001,1,1672,2554,1825,1212,1265,304,783
2018-10-30 00:00:00.795302,2,1685,2572,1846,1239,1300,306,785
2018-10-30 00:15:00.817603,2,1701,2589,1861,1290,1340,310,787
2018-10-30 00:30:00.983903,2,1715,2593,1879,1306,1355,312,791
2018-10-30 00:45:00.767205,2,756,2600,875,1350,1401,311,798
2018-10-30 01:00:00.995507,2,767,2606,882,1373,1422,311,800
2018-10-30 01:15:00.793807,2,770,2612,883,1373,1423,311,801
2018-10-30 01:30:01.407108,2,772,2615,884,1375,1426,310,801
2018-10-30 01:45:00.795409,2,774,2618,884,1379,1429,311,804
2018-10-30 02:00:00.760751,2,773,2626,886,1404,1451,311,804
2018-10-30 02:15:07.378821,2,780,2630,892,1441,1476,311,804
2018-10-30 02:30:01.428314,2,791,2630,893,1463,1494,311,806
2018-10-30 02:45:00.788645,2,792,2631,895,1466,1496,311,805
2018-10-30 03:00:00.860947,2,792,2630,895,1467,1498,312,805
2018-10-30 03:15:00.825248,2,793,2628,896,1477,1505,312,805
2018-10-30 03:30:01.320550,2,793,2627,898,1482,1509,312,808
2018-10-30 03:45:00.736850,2,793,2628,898,1483,1508,313,809
2018-10-30 04:00:01.381151,2,794,2630,899,1483,1511,313,809
2018-10-30 04:15:00.806453,2,795,2630,899,1485,1510,313,809
2018-10-30 04:30:00.989763,2,794,2629,899,1485,1511,313,809
2018-10-30 04:45:01.154057,2,795,2630,899,1486,1511,313,809
2018-10-30 05:00:01.365355,2,796,2629,899,1487,1509,313,809
2018-10-30 05:15:00.810680,2,798,2629,899,1487,1510,312,826
2018-10-30 05:30:00.962990,2,799,2628,899,1486,1508,313,825
2018-10-30 05:45:00.787290,2,799,2626,899,1483,1502,314,826
2018-10-30 06:00:01.011591,2,796,2618,896,1483,1499,313,824
2018-10-30 06:15:00.774893,2,795,2603,889,1478,1494,314,822
2018-10-30 06:30:00.960194,2,794,2594,888,1476,1488,314,819
2018-10-30 06:45:00.836495,2,784,2532,856,1452,1460,313,790
2018-10-30 07:00:01.029796,2,771,2472,840,1430,1444,313,764
2018-10-30 07:15:00.804129,2,755,2431,815,1402,1413,313,744
2018-10-30 07:30:01.310398,2,736,2360,798,1251,1321,312,716
2018-10-30 07:45:00.982731,2,714,2268,768,1203,1262,313,630
2018-10-30 08:00:01.014034,2,675,2194,741,1155,1211,314,606
2018-10-30 08:15:00.841334,2,642,2065,707,1112,1155,313,577
2018-10-30 08:30:01.321635,2,589,1920,664,1062,1090,312,556
2018-10-30 08:45:00.779936,2,542,1766,601,991,1024,311,532
2018-10-30 09:00:01.139237,2,452,1581,501,911,927,309,503
2018-10-30 09:15:00.828538,2,355,1381,378,838,839,308,470
2018-10-30 09:30:01.018841,2,245,1193,247,710,709,303,425
2018-10-30 09:45:00.825175,2,211,1131,221,681,681,302,407
2018-10-30 10:00:01.170443,2,211,1131,221,681,681,302,407
2018-10-30 10:15:00.843776,2,261,680,275,353,352,288,280
2018-10-30 10:30:01.173045,2,209,591,209,299,298,284,251
2018-10-30 10:45:00.785379,2,209,591,209,299,298,284,251
2018-10-30 11:00:00.957680,2,209,591,209,299,298,284,251
2018-10-30 11:15:00.835981,2,FULL,240,FULL,127,125,245,173
2018-10-30 11:30:01.417282,2,FULL,168,FULL,98,96,229,167
2018-10-30 11:45:00.786583,2,FULL,70,FULL,49,48,221,150
2018-10-30 12:00:01.014884,2,16,FULL,15,12,11,203,134
2018-10-30 12:15:00.796186,2,FULL,FULL,16,FULL,FULL,181,102
2018-10-30 12:30:00.989487,2,FULL,FULL,FULL,FULL,FULL,137,66
2018-10-30 12:45:00.830820,2,12,FULL,10,FULL,FULL,91,35
2018-10-30 13:00:04.216993,2,16,FULL,FULL,FULL,FULL,79,28
2018-10-30 13:15:00.845423,2,23,FULL,22,FULL,FULL,46,FULL
2018-10-30 13:30:01.304692,2,7,FULL,15,FULL,FULL,31,FULL
2018-10-30 13:45:00.789025,2,FULL,FULL,FULL,FULL,FULL,5,FULL
2018-10-30 14:00:01.176326,2,12,24,14,FULL,FULL,4,FULL
2018-10-30 14:15:00.815627,2,13,26,11,FULL,FULL,8,FULL
2018-10-30 14:30:01.426929,2,FULL,24,16,FULL,FULL,11,10
2018-10-30 14:45:00.809229,2,18,FULL,17,FULL,FULL,13,6
2018-10-30 15:00:01.402531,2,9,FULL,15,FULL,FULL,13,FULL
2018-10-30 15:15:00.840864,2,FULL,22,24,FULL,FULL,21,6
2018-10-30 15:30:01.398133,2,11,23,12,FULL,FULL,27,8
2018-10-30 15:45:00.826467,2,FULL,36,11,FULL,FULL,45,17
2018-10-30 16:00:01.054770,2,10,53,13,16,16,50,26
2018-10-30 16:15:00.850069,2,12,55,14,16,15,56,28
2018-10-30 16:30:01.419338,2,12,55,14,16,15,56,28
2018-10-30 16:45:00.811671,2,47,151,55,63,44,102,FULL
2018-10-30 17:00:00.798972,2,61,196,83,100,74,123,129
2018-10-30 17:15:00.852274,2,80,262,89,141,110,144,155
2018-10-30 17:30:01.321576,2,100,322,122,158,115,155,185
2018-10-30 17:45:00.787909,2,165,418,144,201,156,169,218
2018-10-30 18:00:01.375188,2,273,497,142,244,190,179,239
2018-10-30 18:15:01.349479,2,400,565,188,311,246,193,264
2018-10-30 18:30:00.864814,2,535,655,231,372,309,203,293
2018-10-30 18:45:00.788113,2,653,674,241,404,340,207,302
2018-10-30 19:00:00.795415,2,732,711,241,448,361,209,308
2018-10-30 19:15:00.820715,2,763,736,257,483,403,212,323
2018-10-30 19:30:00.989017,2,748,768,284,513,434,215,330
2018-10-30 19:45:00.870318,2,743,751,328,522,452,206,357
2018-10-30 20:00:08.867365,2,745,810,363,555,490,210,366
2018-10-30 20:15:01.730890,2,724,878,414,587,535,212,393
2018-10-30 20:30:01.421222,2,739,959,470,602,547,212,420
2018-10-30 20:45:00.805558,2,749,1069,565,622,576,217,449
2018-10-30 21:00:00.850857,2,795,1218,692,646,620,218,483
2018-10-30 21:15:00.807159,2,853,1374,821,678,656,224,510
2018-10-30 21:30:01.447428,2,939,1531,962,724,731,237,554
2018-10-30 21:45:00.873760,2,1074,1737,1144,772,792,247,605
2018-10-30 22:00:00.797062,2,1207,1940,1317,853,898,254,640
2018-10-30 22:15:00.917363,2,1383,2188,1547,986,1047,280,683
2018-10-30 22:30:01.310665,2,1481,2324,1650,1046,1111,291,711
2018-10-30 22:45:00.866966,2,1545,2386,1703,1100,1164,292,726
2018-10-30 23:00:01.199268,2,
2018-10-30 23:15:00.809569,2,1609,2464,1763,1152,1227,293,750
2018-10-30 23:30:01.329870,2,1613,2487,1784,1166,1246,295,757
2018-10-30 23:45:00.841204,2,1628,2511,1803,1206,1275,305,761
2018-10-31 00:00:00.986505,3,1659,2539,1822,1238,1315,305,765
2018-10-31 00:15:00.810806,3,1670,2560,1843,1257,1333,306,768
2018-10-31 00:30:01.175108,3,1695,2576,1853,1313,1370,307,769
2018-10-31 00:45:00.764408,3,744,2591,856,1341,1390,308,774
2018-10-31 01:00:01.387710,3,751,2598,863,1357,1404,308,778
2018-10-31 01:15:00.826018,3,752,2603,864,1361,1408,309,778
2018-10-31 01:30:01.345312,3,757,2611,865,1364,1414,310,780
2018-10-31 01:45:00.805614,3,762,2613,865,1378,1421,310,782
2018-10-31 02:00:01.197914,3,769,2617,871,1400,1440,310,787
2018-10-31 02:15:00.845249,3,782,2622,880,1446,1478,312,788
2018-10-31 02:30:01.405517,3,787,2623,883,1461,1493,312,788
2018-10-31 02:45:00.796850,3,791,2626,883,1469,1496,312,791
2018-10-31 03:00:01.447120,3,797,2629,887,1475,1503,313,791
2018-10-31 03:15:01.075453,3,799,2628,890,1477,1504,313,792
2018-10-31 03:30:08.178531,3,799,2627,894,1483,1510,313,792
2018-10-31 03:45:00.805055,3,799,2632,894,1483,1510,313,792
2018-10-31 04:00:01.162359,3,799,2631,895,1487,1513,313,793
2018-10-31 04:15:00.859658,3,799,2631,895,1485,1512,313,793
2018-10-31 04:30:00.975962,3,799,2631,895,1486,1513,313,792
2018-10-31 04:45:02.174230,3,799,2631,896,1486,1513,313,792
2018-10-31 05:00:01.335562,3,799,2632,897,1487,1512,313,794
2018-10-31 05:15:00.847895,3,798,2633,897,1487,1512,313,812
2018-10-31 05:30:01.171164,3,799,2629,897,1485,1510,313,813
2018-10-31 05:45:00.766497,3,797,2629,896,1485,1512,313,812
2018-10-31 06:00:01.458767,3,796,2623,895,1479,1504,312,809
2018-10-31 06:15:00.801100,3,794,2608,885,1478,1500,313,809
2018-10-31 06:30:01.304400,3,791,2590,874,1472,1489,313,800
2018-10-31 06:45:00.831701,3,787,2551,858,1457,1469,312,785
2018-10-31 07:00:01.022003,3,775,2517,839,1439,1453,310,769
2018-10-31 07:15:00.850304,3,762,2462,817,1414,1418,311,753
2018-10-31 07:30:01.343606,3,740,2391,805,1391,1390,311,721
2018-10-31 07:45:00.794939,3,724,2318,771,1216,1268,310,622
2018-10-31 08:00:01.503208,3,684,2207,729,1171,1230,309,605
2018-10-31 08:15:00.797541,3,634,2082,689,1127,1181,307,585
2018-10-31 08:30:01.481811,3,586,1924,633,1064,1112,305,557
2018-10-31 08:45:00.816144,3,530,1762,553,994,1035,306,524
2018-10-31 09:00:01.435413,3,456,1596,466,929,959,304,488
2018-10-31 09:15:00.823746,3,347,1365,350,837,859,303,451
2018-10-31 09:30:00.787050,3,233,1169,244,745,740,300,410
2018-10-31 09:45:00.799351,3,122,974,125,620,619,299,354
2018-10-31 10:00:01.451651,3,39,824,29,495,498,292,299
2018-10-31 10:15:03.809856,3,221,690,178,394,392,284,249
2018-10-31 10:30:01.433254,3,130,557,80,302,302,272,223
2018-10-31 10:45:00.837587,3,69,430,13,231,229,261,196
2018-10-31 11:00:01.196857,3,FULL,329,21,156,156,254,178
2018-10-31 11:15:00.810191,3,FULL,226,FULL,99,100,239,155
2018-10-31 11:30:01.373458,3,FULL,116,FULL,42,40,220,125
2018-10-31 11:45:00.839792,3,FULL,48,11,FULL,FULL,196,112
2018-10-31 12:00:01.264094,3,15,FULL,9,FULL,FULL,173,89
2018-10-31 12:15:00.799394,3,FULL,FULL,FULL,FULL,FULL,149,50
2018-10-31 12:30:01.179695,3,12,FULL,12,FULL,FULL,114,15
2018-10-31 12:45:00.791997,3,FULL,FULL,10,FULL,FULL,80,FULL
2018-10-31 13:00:01.570298,3,9,FULL,FULL,FULL,FULL,39,FULL
2018-10-31 13:15:00.799632,3,16,FULL,FULL,FULL,FULL,10,FULL
2018-10-31 13:30:01.324901,3,FULL,FULL,FULL,FULL,FULL,6,FULL
2018-10-31 13:45:00.804235,3,9,FULL,FULL,FULL,FULL,FULL,FULL
2018-10-31 14:00:01.394503,3,FULL,FULL,FULL,FULL,FULL,FULL,FULL
2018-10-31 14:15:00.841837,3,FULL,FULL,FULL,FULL,FULL,4,FULL
2018-10-31 14:30:01.436106,3,9,FULL,15,FULL,FULL,8,FULL
2018-10-31 14:45:00.834440,3,20,FULL,18,FULL,FULL,11,FULL
2018-10-31 15:00:00.791741,3,FULL,FULL,FULL,FULL,FULL,7,FULL
2018-10-31 15:15:00.833042,3,FULL,FULL,11,FULL,FULL,11,6
2018-10-31 15:30:01.331343,3,FULL,29,FULL,FULL,FULL,12,FULL
2018-10-31 15:45:00.792645,3,FULL,43,9,FULL,FULL,16,8
2018-10-31 16:00:01.207946,3,FULL,61,13,9,FULL,26,17
2018-10-31 16:15:00.796279,3,12,81,FULL,19,15,45,26
2018-10-31 16:30:01.423550,3,26,99,FULL,17,17,51,37
2018-10-31 16:45:00.804881,3,56,126,44,56,39,73,88
2018-10-31 17:00:01.211150,3,71,176,34,63,45,95,103
2018-10-31 17:15:00.787485,3,103,281,71,70,44,112,133
2018-10-31 17:30:01.167785,3,109,335,84,61,39,125,149
2018-10-31 17:45:00.831087,3,167,419,111,92,63,131,174
2018-10-31 18:00:01.430389,3,287,482,95,132,84,138,213
2018-10-31 18:15:00.814690,3,424,584,140,202,143,145,236
2018-10-31 18:30:00.986992,3,571,644,186,238,179,155,259
2018-10-31 18:45:00.838293,3,622,690,212,266,207,161,287
2018-10-31 19:00:00.858625,3,702,718,224,302,247,166,298
2018-10-31 19:15:00.850928,3,724,765,227,342,294,170,316
2018-10-31 19:30:01.324196,3,693,771,268,386,345,170,346
2018-10-31 19:45:00.849536,3,688,775,275,408,350,172,369
2018-10-31 20:00:00.815831,3,685,794,306,416,382,171,395
2018-10-31 20:15:00.853132,3,687,839,357,437,421,170,408
2018-10-31 20:30:00.864434,3,682,895,417,455,434,174,425
2018-10-31 20:45:00.815735,3,718,984,510,481,436,176,446
2018-10-31 21:00:06.649845,3,742,1110,618,495,457,194,467
2018-10-31 21:15:00.869338,3,802,1293,752,522,479,207,489
2018-10-31 21:30:01.153627,3,909,1459,873,577,544,225,530
2018-10-31 21:45:00.776972,3,1022,1656,1047,619,605,242,565
2018-10-31 22:00:01.413242,3,1144,1859,1241,710,716,264,623
2018-10-31 22:15:00.802575,3,1312,2076,1467,818,846,281,666
2018-10-31 22:30:01.420844,3,1431,2238,1592,889,932,285,699
2018-10-31 22:45:00.847177,3,1472,2310,1652,958,1003,292,722
2018-10-31 23:00:01.419446,3,1512,2373,1693,976,1029,292,737
2018-10-31 23:15:00.858780,3,1541,2432,1735,1006,1060,296,743
2018-10-31 23:30:00.987081,3,1576,2470,1760,1040,1095,299,753
2018-10-31 23:45:00.831383,3,1609,2493,1783,1091,1144,302,759
2018-11-01 00:00:01.461683,4,1636,2527,1823,1146,1209,306,763
2018-11-01 00:15:00.813986,4,1672,2555,1861,1208,1269,307,769
2018-11-01 00:30:01.336287,4,1699,2571,1874,1275,1324,310,787
2018-11-01 00:45:00.833620,4,750,2589,875,1327,1382,310,784
2018-11-01 01:00:01.037921,4,757,2597,878,1331,1384,310,785
2018-11-01 01:15:00.849222,4,761,2601,880,1341,1395,310,787
2018-11-01 01:30:01.159524,4,761,2602,883,1347,1400,309,791
2018-11-01 01:45:01.001828,4,763,2604,883,1349,1402,310,793
2018-11-01 02:00:12.697745,4,769,2614,884,1375,1425,310,795
2018-11-01 02:15:07.360236,4,781,2618,892,1420,1465,310,795
2018-11-01 02:30:00.862727,4,787,2620,893,1438,1476,310,796
2018-11-01 02:45:00.994032,4,788,2623,894,1454,1481,311,794
2018-11-01 03:00:00.863331,4,789,2626,895,1461,1486,311,795
2018-11-01 03:15:00.820663,4,793,2625,896,1469,1491,311,796
2018-11-01 03:30:00.804966,4,795,2630,900,1472,1494,311,798
2018-11-01 03:45:00.823275,4,795,2630,900,1467,1496,311,799
2018-11-01 04:00:01.232545,4,795,2633,901,1471,1496,312,799
2018-11-01 04:15:00.825872,4,795,2632,901,1471,1496,312,800
2018-11-01 04:30:01.242171,4,795,2633,901,1472,1496,312,800
2018-11-01 04:45:02.304440,4,795,2634,914,1476,1500,312,799
2018-11-01 05:00:00.969773,4,795,2632,902,1478,1503,312,799
2018-11-01 05:15:00.821073,4,795,2632,902,1479,1502,312,815
2018-11-01 05:30:01.336376,4,795,2630,902,1480,1505,312,815
2018-11-01 05:45:00.787709,4,795,2629,901,1479,1503,312,815
2018-11-01 06:00:00.801010,4,791,2623,901,1477,1500,312,815
2018-11-01 06:15:00.833311,4,790,2611,893,1473,1494,312,814
2018-11-01 06:30:00.787612,4,786,2597,885,1471,1488,312,804
2018-11-01 06:45:00.789913,4,783,2566,863,1450,1462,312,785
2018-11-01 07:00:01.205215,4,771,2515,842,1429,1440,312,768
2018-11-01 07:15:00.778516,4,759,2465,821,1408,1417,313,754
2018-11-01 07:30:01.426818,4,742,2387,802,1383,1341,313,733
2018-11-01 07:45:00.804119,4,717,2314,776,1208,1257,312,640
2018-11-01 08:00:01.407420,4,686,2207,745,1167,1208,312,603
2018-11-01 08:15:01.012721,4,629,2085,698,1124,1164,310,572
2018-11-01 08:30:01.333022,4,560,1919,646,1059,1074,309,543
2018-11-01 08:45:00.850356,4,498,1732,585,1005,1013,309,517
2018-11-01 09:00:00.795656,4,417,1576,494,925,924,307,482
2018-11-01 09:15:00.796957,4,311,1388,384,832,830,305,444
2018-11-01 09:30:01.328239,4,203,1225,266,720,718,296,397
2018-11-01 09:45:02.911497,4,108,1068,156,597,595,288,347
2018-11-01 10:00:01.418830,4,325,889,333,479,477,279,303
2018-11-01 10:15:00.838162,4,194,713,193,348,350,263,264
2018-11-01 10:30:01.462438,4,101,559,99,256,253,253,240
2018-11-01 10:45:00.797766,4,32,432,34,181,180,234,224
2018-11-01 11:00:01.488069,4,11,324,FULL,137,134,218,196
2018-11-01 11:15:00.823369,4,FULL,207,FULL,99,95,205,180
2018-11-01 11:30:00.983669,4,7,125,FULL,64,59,193,154
2018-11-01 11:45:00.801003,4,9,38,11,27,24,177,142
2018-11-01 12:00:01.122272,4,10,FULL,FULL,FULL,FULL,147,131
2018-11-01 12:15:00.837605,4,FULL,FULL,FULL,FULL,FULL,118,98
2018-11-01 12:30:01.422876,4,FULL,FULL,FULL,FULL,FULL,104,63
2018-11-01 12:45:00.830208,4,,,,,,,
2018-11-01 13:00:01.418477,4,,,,,,,
2018-11-01 13:15:00.827811,4,,,,,,,
2018-11-01 13:30:01.332114,4,,,,,,,
2018-11-01 13:45:00.800413,4,,,,,,,
2018-11-01 14:00:01.219715,4,,,,,,,
2018-11-01 14:15:00.803048,4,FULL,FULL,26,FULL,FULL,FULL,FULL
2018-11-01 14:30:01.398318,4,10,FULL,FULL,FULL,FULL,6,FULL
2018-11-01 14:45:00.783652,4,9,FULL,16,FULL,FULL,7,FULL
2018-11-01 15:00:01.265921,4,FULL,20,10,FULL,FULL,12,9
2018-11-01 15:15:00.847255,4,FULL,FULL,15,FULL,FULL,11,FULL
2018-11-01 15:30:01.322523,4,10,FULL,17,FULL,FULL,10,FULL
2018-11-01 15:45:00.784856,4,FULL,21,FULL,FULL,FULL,12,FULL
2018-11-01 16:00:01.499125,4,9,38,9,FULL,FULL,10,6
2018-11-01 16:15:00.849459,4,17,46,FULL,FULL,FULL,30,FULL
2018-11-01 16:30:01.443760,4,53,73,37,21,10,43,57
2018-11-01 16:45:00.813061,4,51,108,39,39,20,63,86
2018-11-01 17:00:01.200364,4,69,136,45,43,33,76,112
2018-11-01 17:15:00.842696,4,79,186,73,57,50,89,130
2018-11-01 17:30:00.914997,4,121,251,93,75,68,104,136
2018-11-01 17:45:00.845299,4,203,346,144,125,97,118,163
2018-11-01 18:00:01.443569,4,294,420,163,153,126,126,196
2018-11-01 18:15:00.809901,4,458,515,218,211,181,137,224
2018-11-01 18:30:01.158203,4,572,616,234,269,239,140,246
2018-11-01 18:45:00.775504,4,664,667,210,304,274,151,267
2018-11-01 19:00:01.207806,4,759,679,182,323,294,145,294
2018-11-01 19:15:00.816107,4,764,680,191,336,313,144,309
2018-11-01 19:30:01.330419,4,746,726,241,402,364,150,327
2018-11-01 19:45:00.809709,4,732,747,324,438,418,152,347
2018-11-01 20:00:03.526948,4,702,790,332,465,438,156,364
2018-11-01 20:15:00.815333,4,686,840,378,489,451,167,383
2018-11-01 20:30:01.310613,4,697,911,440,517,478,174,398
2018-11-01 20:45:00.835946,4,726,1025,531,560,520,184,443
2018-11-01 21:00:01.024249,4,777,1160,629,600,556,201,481
2018-11-01 21:15:00.805549,4,843,1320,755,660,617,213,523
2018-11-01 21:30:01.321850,4,947,1477,936,726,695,229,554
2018-11-01 21:45:00.886152,4,1097,1667,1106,770,755,239,594
2018-11-01 22:00:01.234454,4,1243,1851,1278,832,831,243,624
2018-11-01 22:15:00.905755,4,1409,2086,1508,979,992,262,661
2018-11-01 22:30:01.174061,4,1501,2252,1602,1067,1089,272,682
2018-11-01 22:45:00.810390,4,1556,2344,1667,1094,1134,276,704
2018-11-01 23:00:01.220659,4,1601,2398,1692,1133,1183,280,718
2018-11-01 23:15:00.813992,4,1635,2448,1719,1147,1197,284,741
2018-11-01 23:30:01.123294,4,1651,2484,1746,1185,1234,287,754
2018-11-01 23:45:00.815595,4,1667,2512,1782,1209,1256,287,773
2018-11-02 00:00:01.027896,5,1673,2541,1801,1222,1276,289,783
2018-11-02 00:15:00.840198,5,1692,2558,1822,1261,1315,300,792
2018-11-02 00:30:01.422499,5,1702,2574,1846,1322,1367,305,798
2018-11-02 00:45:00.836800,5,757,2592,862,1374,1421,304,802
2018-11-02 01:00:00.795101,5,760,2596,871,1369,1416,305,802
2018-11-02 01:15:04.100307,5,761,2599,872,1374,1421,305,802
2018-11-02 01:30:01.343703,5,769,2607,874,1392,1436,303,807
2018-11-02 01:45:01.008005,5,773,2610,876,1405,1448,305,807
2018-11-02 02:00:01.434307,5,773,2610,876,1405,1448,305,807
2018-11-02 02:15:00.804640,5,777,2614,880,1424,1468,307,808
2018-11-02 02:30:01.182942,5,782,2617,883,1431,1473,307,808
2018-11-02 02:45:00.787242,5,787,2616,882,1442,1482,307,808
2018-11-02 03:00:14.368129,5,792,2618,891,1452,1490,307,808
2018-11-02 03:15:01.746814,5,793,2626,892,1452,1489,308,808
2018-11-02 03:30:01.183146,5,794,2628,892,1458,1494,309,809
2018-11-02 03:45:00.839447,5,794,2627,893,1455,1490,310,810
2018-11-02 04:00:01.190749,5,794,2630,894,1458,1493,309,808
2018-11-02 04:15:00.794082,5,794,2629,896,1460,1493,309,808
2018-11-02 04:30:01.174352,5,795,2629,896,1464,1496,309,809
2018-11-02 04:45:00.783684,5,791,2630,896,1465,1495,309,808
2018-11-02 05:00:01.222954,5,793,2629,897,1469,1497,309,808
2018-11-02 05:15:00.838287,5,793,2632,897,1470,1498,309,825
2018-11-02 05:30:00.990596,5,793,2632,897,1465,1498,309,825
2018-11-02 05:45:00.815890,5,793,2631,896,1463,1493,309,827
2018-11-02 06:00:01.223191,5,789,2627,894,1457,1488,309,825
2018-11-02 06:15:00.802492,5,787,2615,889,1454,1482,310,823
2018-11-02 06:30:01.311793,5,786,2586,877,1446,1465,310,815
2018-11-02 06:45:00.854095,5,776,2557,868,1435,1448,309,788
2018-11-02 07:00:00.790430,5,764,2496,843,1413,1424,310,774
2018-11-02 07:15:00.847729,5,750,2451,821,1389,1391,309,762
2018-11-02 07:30:01.177998,5,732,2384,803,1365,1359,309,664
2018-11-02 07:45:00.842332,5,714,2299,772,1195,1241,308,644
2018-11-02 08:00:01.220600,5,686,2198,726,1158,1196,308,623
2018-11-02 08:15:00.805935,5,631,2065,684,1117,1129,306,600
2018-11-02 08:30:00.995235,5,583,1905,617,1047,1041,306,575
2018-11-02 08:45:00.825537,5,511,1749,539,971,941,307,550
2018-11-02 09:00:01.216838,5,412,1557,445,872,855,307,511
2018-11-02 09:15:00.845142,5,309,1385,334,746,739,306,473
2018-11-02 09:30:01.330441,5,194,1215,208,608,606,301,430
2018-11-02 09:45:00.776776,5,103,1053,106,465,464,297,378
2018-11-02 10:00:01.397043,5,347,878,287,338,344,292,330
